rating	family	certification	fantasy	writers_summary	year	id	biography	votes	directors_summary	cast_summary	title	sci_fi	crime	romance	music	comedy	type	war	horror	adventure	freq	thriller	mystery	creators	drama	history	action	runtime	western
7.8	1	PG	0	Joan G. Robinson|Keiko Niwa	2014	tt3398268	0	14822	Hiromasa Yonebayashi	Sara Takatsuki|Kasumi Arimura|Nanako Matsushima|Susumu Terajima	When Marnie Was There	0	0	0	0	0	feature	0	0	0	8	0	1	[]	1	0	0	6180	0
5.8	1	PG	0	John Lasseter|Klay Hall	2013	tt1691917	0	35597	Klay Hall	Carlos Alazraqui|Dane Cook|Stacy Keach|Brad Garrett	Planes	0	0	0	0	1	feature	0	0	1	4	0	0	[]	0	0	0	5460	0
7	0	R	0	David Ebershoff|Lucinda Coxon	2015	tt0810819	1	94304	Tom Hooper	Eddie Redmayne|Alicia Vikander|Amber Heard|Ben Whishaw	The Danish Girl	0	0	1	0	0	feature	0	0	0	19	0	0	[]	1	0	0	7140	0
7.3	0	PG	1	Steve Conrad|Steve Conrad	2013	tt0359950	0	241390	Ben Stiller	Ben Stiller|Kristen Wiig|Jon Daly|Kathryn Hahn	The Secret Life of Walter Mitty	0	0	1	0	1	feature	0	0	1	6	0	0	[]	1	0	0	6840	0
5.8	1	G	0	Mark Dindal|Mark Kennedy	2005	tt0371606	0	65454	Mark Dindal	Zach Braff|Joan Cusack|Garry Marshall|Don Knotts	Chicken Little	1	0	0	0	1	feature	0	0	1	3	0	0	[]	0	0	0	4860	0
7.7	0	PG-13	0	Grant Nieporte	2008	tt0814314	0	237504	Gabriele Muccino	Will Smith|Rosario Dawson|Woody Harrelson|Michael Ealy	Seven Pounds	0	0	1	0	0	feature	0	0	0	4	0	0	[]	1	0	0	7380	0
6.1	0	R	0	Jay Martel|Ian Roberts	2015	tt2561572	0	89405	Etan Cohen	Will Ferrell|Kevin Hart|Alison Brie|T.I.	Get Hard	0	1	0	0	1	feature	0	0	0	7	0	0	[]	0	0	0	6000	0
7.3	0	PG-13	0	Baz Luhrmann|Craig Pearce	2013	tt1343092	0	371330	Baz Luhrmann	Leonardo DiCaprio|Carey Mulligan|Joel Edgerton|Tobey Maguire	The Great Gatsby	0	0	1	0	0	feature	0	0	0	9	0	0	[]	1	0	0	8580	0
7.4	0	PG-13	1	Fran Walsh|Philippa Boyens	2014	tt2310332	0	365720	Peter Jackson	Ian McKellen|Martin Freeman|Richard Armitage|Cate Blanchett	The Hobbit: The Battle of the Five Armies	0	0	0	0	0	feature	0	0	1	5	0	0	[]	0	0	0	8640	0
8.2	0	R	0	Emma Donoghue|Emma Donoghue	2015	tt3170832	0	186501	Lenny Abrahamson	Brie Larson|Jacob Tremblay|Sean Bridgers|Wendy Crewson	Room	0	0	0	0	0	feature	0	0	0	49	0	0	[]	1	0	0	7080	0
7	1	TV-PG	1	Phil Lord|Christopher Miller	2009	tt0844471	0	156387	Phil Lord|Christopher Miller	Anna Faris|Bill Hader|Bruce Campbell|James Caan	Cloudy with a Chance of Meatballs	1	0	0	0	1	feature	0	0	0	9	0	0	[]	0	0	0	5400	0
6.9	0	PG-13	0	Jonathan Levine|Isaac Marion	2013	tt1588173	0	188315	Jonathan Levine	Nicholas Hoult|Teresa Palmer|John Malkovich|Analeigh Tipton	Warm Bodies	0	0	1	0	1	feature	0	1	0	3	0	0	[]	0	0	0	5880	0
6.5	0	PG-13	0	Kay Cannon|Mickey Rapkin	2015	tt2848292	0	101929	Elizabeth Banks	Anna Kendrick|Rebel Wilson|Hailee Steinfeld|Brittany Snow	Pitch Perfect 2	0	0	0	1	1	feature	0	0	0	13	0	0	[]	0	0	0	6900	0
7.8	0	PG-13	0	Scott Neustadter|Michael H. Weber	2014	tt2582846	0	258338	Josh Boone	Shailene Woodley|Ansel Elgort|Nat Wolff|Laura Dern	The Fault in Our Stars	0	0	1	0	0	feature	0	0	0	10	0	0	[]	1	0	0	7560	0
7.5	1	TV-PG	0	Cinco Paul|Ken Daurio	2013	tt1690953	0	293233	Pierre Coffin|Chris Renaud	Steve Carell|Kristen Wiig|Benjamin Bratt|Miranda Cosgrove	Despicable Me 2	1	0	0	0	1	feature	0	0	1	24	0	0	[]	0	0	0	5880	0
7.7	0	R	1	Zack Snyder|Kurt Johnstad	2006	tt0416449	0	618538	Zack Snyder	Gerard Butler|Lena Headey|David Wenham|Dominic West	300	0	0	0	0	0	feature	1	0	0	3	0	0	[]	1	0	1	7020	0
6	1	TV-PG	0	Michael J. Wilson|Rob Letterman	2004	tt0307453	0	134967	Bibo Bergeron|Vicky Jenson	Will Smith|Robert De Niro|Renée Zellweger|Angelina Jolie	Shark Tale	0	0	0	0	1	feature	0	0	1	5	0	0	[]	0	0	0	5400	0
7.3	0	13	0	Bassel Ghandour|Naji Abu Nowar	2014	tt3170902	0	6509	Naji Abu Nowar	Jacir Eid Al-Hwietat|Hussein Salameh Al-Sweilhiyeen|Hassan Mutlag Al-Maraiyeh|Jack Fox	Theeb	0	0	0	0	0	feature	0	0	1	6	1	0	[]	1	0	0	6000	0
7.8	1	TV-PG	1	Phil Lord|Christopher Miller	2014	tt1490017	0	252359	Phil Lord|Christopher Miller	Chris Pratt|Will Ferrell|Elizabeth Banks|Will Arnett	The Lego Movie	0	0	0	0	1	feature	0	0	1	20	0	0	[]	0	0	1	6000	0
9.3	0	R	0	Stephen King|Frank Darabont	1994	tt0111161	0	1732972	Frank Darabont	Tim Robbins|Morgan Freeman|Bob Gunton|William Sadler	The Shawshank Redemption	0	1	0	0	0	feature	0	0	0	19	0	0	[]	1	0	0	8520	0
7.2	1	G	1	John Lasseter|Andrew Stanton	1998	tt0120623	0	215394	John Lasseter|Andrew Stanton	Kevin Spacey|Dave Foley|Julia Louis-Dreyfus|Hayden Panettiere	A Bug's Life	0	0	0	0	1	feature	0	0	1	17	0	0	[]	0	0	0	5700	0
6.6	0	R	1	Guillermo del Toro|Matthew Robbins	2015	tt2554274	0	89625	Guillermo del Toro	Mia Wasikowska|Jessica Chastain|Tom Hiddleston|Charlie Hunnam	Crimson Peak	0	0	1	0	0	feature	0	1	0	15	1	1	[]	1	0	0	7140	0
9.3	0	TV-14	0	Dan Harmon|Justin Roiland	2013	tt2861424	0	89833		Justin Roiland|Chris Parnell|Spencer Grammer|Sarah Chalke	Rick and Morty	1	0	0	0	1	tv_series	0	0	1	5	0	0	[<Person: u'Dan Harmon' (u'nm1363595')>, <Person: u'Justin Roiland' (u'nm1551598')>]	0	0	0	1320	0
8	0	PG-13	0	Jeff Nathanson|Frank Abagnale Jr.	2002	tt0264464	1	547541	Steven Spielberg	Leonardo DiCaprio|Tom Hanks|Christopher Walken|Martin Sheen	Catch Me If You Can	0	1	0	0	0	feature	0	0	0	5	0	0	[]	1	0	0	8460	0
7	0	Not Rated	0	Lars von Trier	2013	tt1937390	0	85189	Lars von Trier	Charlotte Gainsbourg|Stellan Skarsgård|Stacy Martin|Shia LaBeouf	Nymphomaniac: Vol. I	0	0	0	0	0	feature	0	0	0	3	0	0	[]	1	0	0	7020	0
8.4	0	R	0	Alan Ball	1999	tt0169547	0	841756	Sam Mendes	Kevin Spacey|Annette Bening|Thora Birch|Wes Bentley	American Beauty	0	0	1	0	0	feature	0	0	0	10	0	0	[]	1	0	0	7320	0
6	0	PG-13	1	Jessica Postigo|Cassandra Clare	2013	tt1538403	0	109219	Harald Zwart	Lily Collins|Jamie Campbell Bower|Robert Sheehan|Jemima West	The Mortal Instruments: City of Bones	0	0	1	0	0	feature	0	1	0	5	0	1	[]	0	0	0	7800	0
5.7	1	PG	0	Michael J. Wilson|Michael Berg	2016	tt3416828	0	24584	Mike Thurmeier|Galen T. Chu	Ray Romano|Denis Leary|John Leguizamo|Chris Wedge	Ice Age: Collision Course	1	0	0	0	1	feature	0	0	1	5	0	0	[]	0	0	0	5640	0
7.8	0	Not Rated	0	Cary Joji Fukunaga|Uzodinma Iweala	2015	tt1365050	0	45265	Cary Joji Fukunaga	Abraham Attah|Emmanuel Affadzi|Ricky Adelayitor|Andrew Adote	Beasts of No Nation	0	0	0	0	0	feature	1	0	0	21	0	0	[]	1	0	0	8220	0
5.7	0	R	0	J.G. Ballard|Amy Jump	2015	tt0462335	0	20875	Ben Wheatley	Tom Hiddleston|Jeremy Irons|Sienna Miller|Luke Evans	High-Rise	0	0	0	0	0	feature	0	0	0	4	0	0	[]	1	0	0	7140	0
8.2	1	PG	1	Tomm Moore|Will Collins	2014	tt1865505	0	28739	Tomm Moore	David Rawle|Brendan Gleeson|Lisa Hannigan|Fionnula Flanagan	Song of the Sea	0	0	0	0	0	feature	0	0	1	11	0	0	[]	0	0	0	5580	0
8.2	0	PG-13	0	Akiva Goldsman|Sylvia Nasar	2001	tt0268978	1	628936	Ron Howard	Russell Crowe|Ed Harris|Jennifer Connelly|Christopher Plummer	A Beautiful Mind	0	0	0	0	0	feature	0	0	0	9	0	0	[]	1	0	0	8100	0
8.1	0	PG-13	0	Graham Moore|Andrew Hodges	2014	tt2084970	1	494608	Morten Tyldum	Benedict Cumberbatch|Keira Knightley|Matthew Goode|Allen Leech	The Imitation Game	0	0	0	0	0	feature	1	0	0	19	1	0	[]	1	0	0	6840	0
7.6	1	PG	0	Andrew Stanton|Andrew Stanton	2016	tt2277860	0	100921	Andrew Stanton|Angus MacLane	Ellen DeGeneres|Albert Brooks|Ed O'Neill|Kaitlin Olson	Finding Dory	0	0	0	0	1	feature	0	0	1	37	0	0	[]	0	0	0	5820	0
