title,freq
tt1186357,1
tt1322269,3
tt1798709,16
tt4046784,1
tt1821549,1
tt4073696,1
tt0105585,1
tt0219965,1
tt0051201,2
tt0089218,1
tt0453467,2
tt0066026,1
tt1462054,1
tt0411008,2
tt3966404,1
tt2384811,1
tt2479478,1
tt3397884,6
tt1984153,1
tt0424136,3
tt1035736,1
tt4229236,3
tt0247586,1
tt3569230,2
tt1063669,1
tt0420251,1
tt1959490,2
tt2402927,5
tt1126618,1
tt0368891,1
tt0977855,5
tt0131409,1
tt0464154,3
tt0265459,1
tt1509767,1
tt0947798,36
tt1601913,2
tt4676140,1
tt0815236,1
tt0416320,1
tt0830515,1
tt2382422,1
tt0468569,59
tt0364569,21
tt0449088,3
tt0110357,6
tt0077157,1
tt2975578,2
tt0320671,1
tt1440232,2
tt0106977,1
tt1648216,1
tt0365907,2
tt2011300,1
tt1139797,3
tt0976051,3
tt2319018,1
tt0086837,1
tt0156887,2
tt0186151,1
tt2353767,1
tt0107688,2
tt1282140,10
tt1028532,7
tt0848228,9
tt0964539,1
tt2015381,11
tt1232776,2
tt4172430,1
tt0120744,6
tt0180274,1
tt0443649,1
tt1151410,1
tt0171685,1
tt3774114,1
tt0339450,1
tt3716530,1
tt0102926,50
tt1103153,1
tt0328107,6
tt1620466,1
tt4680196,1
tt0245429,8
tt0161743,1
tt0098437,1
tt1790885,2
tt0180093,41
tt2591814,1
tt0402399,1
tt1723811,3
tt0113041,1
tt0055998,1
tt1232829,7
tt1313092,3
tt0117381,8
tt0246875,1
tt1922777,4
tt0129332,1
tt0060176,1
tt0068646,38
tt1517177,1
tt0387808,1
tt0064116,2
tt2400463,3
tt1670226,1
tt0079470,2
tt0775489,2
tt0091167,1
tt0825232,2
tt0185937,3
tt1570728,4
tt3410834,1
tt0101761,1
tt0064276,1
tt0361862,13
tt0472033,1
tt1065073,5
tt1379182,2
tt0493464,2
tt3202890,1
tt1568346,13
tt0206275,1
tt0377109,1
tt3561236,1
tt0795176,2
tt0199626,2
tt0783233,4
tt0372183,5
tt1631707,1
tt1638002,2
tt1306980,6
tt0112641,12
tt1535108,1
tt1535109,7
tt1288558,3
tt0076276,1
tt1790864,8
tt1320082,1
tt2962876,1
tt0765429,3
tt0063803,4
tt0105665,2
tt0955298,1
tt1408101,1
tt0047396,7
tt1980209,2
tt0093058,16
tt4778106,1
tt1037705,8
tt1935179,3
tt0119256,1
tt2568204,1
tt2042568,2
tt0397507,1
tt2132285,1
tt1511329,1
tt1413495,1
tt2316204,1
tt0095497,6
tt0108320,1
tt0088930,1
tt0208092,20
tt2304933,1
tt0064294,1
tt0088936,1
tt4786282,1
tt1708135,1
tt1605717,2
tt0401711,1
tt0103064,10
tt1462041,3
tt1766094,1
tt1126590,1
tt0363988,7
tt1619880,1
tt0473308,1
tt0126029,2
tt0363163,3
tt2006295,2
tt0162677,2
tt1119646,5
tt3104818,1
tt2278871,4
tt0088247,3
tt0088242,1
tt0450340,2
tt0376994,2
tt1334553,1
tt0289879,25
tt1659337,17
tt1966604,1
tt0464141,5
tt1999995,2
tt0804522,1
tt3450958,1
tt0144142,1
tt0042727,1
tt0815245,1
tt0454841,1
tt1408253,2
tt0365376,1
tt0454848,4
tt0265666,4
tt4158110,1
tt0084787,6
tt2866360,10
tt2334873,4
tt3385516,4
tt0264395,2
tt1247657,2
tt0072973,1
tt0780536,6
tt5013056,1
tt0478087,2
tt0120577,1
tt0107507,2
tt0100998,1
tt1405365,1
tt1800246,2
tt0988824,1
tt1334260,5
tt0108052,26
tt1800241,4
tt1049413,15
tt0914798,8
tt0866437,1
tt0486822,4
tt0901476,1
tt0071877,3
tt1243957,8
tt0117571,4
tt0379889,1
tt0395169,3
tt1692190,1
tt0443676,1
tt0166943,1
tt0245562,2
tt0947810,4
tt4082068,1
tt1845838,1
tt1231583,3
tt4714782,1
tt2980472,1
tt1555149,2
tt3179568,1
tt0285823,1
tt0905372,1
tt0053459,1
tt2049543,1
tt4062536,1
tt0312843,1
tt0101371,1
tt1820488,1
tt2652092,1
tt0324133,1
tt0125454,1
tt3309038,1
tt0831387,1
tt1292566,1
tt4513674,1
tt0259711,9
tt1189340,1
tt0071115,4
tt0339535,1
tt0161081,2
tt0299977,1
tt0116629,3
tt0085794,6
tt1336617,1
tt0353969,3
tt0181689,8
tt0443453,2
tt1605630,1
tt0117951,24
tt1175709,1
tt0110604,1
tt1270277,1
tt0938330,1
tt0272338,1
tt0405159,12
tt0816442,10
tt0092005,2
tt0070510,1
tt0070047,4
tt0112818,1
tt0040522,2
tt1714209,1
tt0118715,11
tt0040525,1
tt2870612,1
tt2339741,2
tt2883512,2
tt0314412,2
tt0432402,1
tt0401383,1
tt1655460,2
tt0118884,2
tt0409345,1
tt0101627,3
tt1127896,1
tt4359416,1
tt1320253,2
tt4438848,2
tt0126908,1
tt3263904,2
tt0080339,2
tt0258000,5
tt0319061,8
tt2446042,2
tt0040746,2
tt1132623,1
tt1132620,4
tt1132626,2
tt0115709,1
tt1285016,21
tt0217869,5
tt2222584,1
tt0077699,1
tt0758774,4
tt0478813,1
tt0137363,3
tt1727388,1
tt0108330,5
tt3416742,2
tt0037248,1
tt0093191,1
tt1590089,1
tt0119396,2
tt0057345,1
tt1155056,1
tt0056291,1
tt0384286,2
tt1666801,1
tt0103873,1
tt0120812,1
tt0067023,1
tt0280609,1
tt2713180,11
tt3715320,1
tt0358273,2
tt0162661,2
tt1259573,1
tt1259574,1
tt2024519,1
tt0335266,11
tt1637725,5
tt1478338,3
tt0110530,1
tt1587707,4
tt0435679,1
tt0371746,6
tt0061402,3
tt1431045,16
tt1999987,2
tt0804516,1
tt0481369,6
tt0811080,1
tt2071550,1
tt1567233,1
tt0332379,1
tt4263482,2
tt2226417,3
tt0084516,1
tt4781612,1
tt2452386,1
tt1032755,2
tt0903747,3
tt1529572,3
tt0257044,2
tt3319920,1
tt3808342,1
tt1355630,4
tt0080684,16
tt0808185,1
tt1032751,1
tt0114148,1
tt1403177,2
tt0114369,71
tt3235888,4
tt0055928,2
tt0120591,2
tt1153053,1
tt0120324,1
tt0364385,2
tt2184339,2
tt0057115,1
tt0431197,1
tt2872462,1
tt0274558,1
tt3703908,1
tt0057012,6
tt0878804,2
tt1860213,2
tt0114709,2
tt0417741,3
tt1418754,1
tt0114702,3
tt0061578,1
tt1470827,2
tt0227445,1
tt0436374,1
tt2375605,1
tt3086442,2
tt0458352,2
tt2267998,45
tt0150662,1
tt1530509,1
tt2194499,6
tt1179031,1
tt1174732,1
tt1179034,1
tt0093870,1
tt3663564,1
tt1220634,2
tt1602613,4
tt3539664,1
tt0066999,1
tt0050613,1
tt1422032,1
tt0487831,1
tt0251075,1
tt2980516,13
tt1855199,5
tt0183505,1
tt1278340,1
tt0338013,43
tt1462758,7
tt1378167,1
tt0343660,1
tt0213149,1
tt1020530,2
tt2397535,21
tt0427582,1
tt0070291,1
tt0245573,1
tt2557490,2
tt3387542,1
tt2245084,2
tt0044079,1
tt1840309,5
tt1375666,137
tt0302886,1
tt0059578,1
tt2438644,1
tt1723121,4
tt0086567,1
tt1772925,1
tt0075005,1
tt2358891,5
tt3510820,1
tt1442437,2
tt0119654,1
tt0426931,3
tt0436992,1
tt0119099,2
tt0986263,1
tt2013293,1
tt1763303,4
tt0808506,1
tt4441280,1
tt0119094,3
tt0337741,1
tt1663662,5
tt0130827,3
tt0765443,1
tt0409591,1
tt1261945,1
tt0076451,4
tt0036775,2
tt0056193,1
tt2446980,4
tt0332452,6
tt0758766,1
tt0289043,2
tt1399683,10
tt0473075,2
tt2510894,1
tt0115751,2
tt0108189,1
tt0367959,3
tt0190865,1
tt1483013,7
tt0383028,6
tt1611224,1
tt0407887,63
tt0084302,1
tt1174730,1
tt1125849,2
tt2401878,2
tt2338151,2
tt0030341,1
tt0167261,13
tt0167260,17
tt2294629,1
tt0172493,4
tt0046911,4
tt0102603,1
tt0046912,1
tt1465533,1
tt2241351,1
tt2113090,1
tt0172495,26
tt1588398,2
tt1403981,5
tt0162346,1
tt0383846,1
tt4430212,1
tt1791528,3
tt3488710,2
tt2080374,2
tt0138704,5
tt0056172,1
tt0380389,1
tt0086356,1
tt0147612,1
tt0175880,3
tt0042876,2
tt0082694,2
tt0086190,4
tt1393746,1
tt2724064,1
tt0445054,1
tt1798684,7
tt0118880,1
tt0881320,1
tt1239462,1
tt0052618,4
tt0790636,8
tt0328828,1
tt2249221,1
tt1687247,1
tt0083658,9
tt0110413,32
tt0088680,6
tt0861739,1
tt0120689,34
tt1183252,1
tt0031514,1
tt1838544,1
tt0120681,2
tt0102138,1
tt0365957,1
tt0081505,31
tt1010048,13
tt0038650,4
tt1715336,1
tt0375210,1
tt2853614,1
tt0066416,1
tt0087803,2
tt1117581,1
tt5640450,1
tt0450259,17
tt0120338,19
tt1572491,1
tt0324937,1
tt2888046,1
tt0274812,1
tt0203166,1
tt2294449,2
tt0375679,2
tt1608290,1
tt0496806,1
tt1091191,4
tt0080212,1
tt1606389,3
tt0113277,10
tt0290334,2
tt0414055,1
tt0099762,1
tt0455944,4
tt2267968,2
tt1675434,30
tt1190072,1
tt0490215,1
tt0187696,1
tt1454029,7
tt0094625,1
tt0298203,4
tt2210834,1
tt0134119,8
tt0099582,1
tt2140379,1
tt0296310,1
tt2379713,2
tt0100802,1
tt0116282,13
tt0116287,1
tt0756683,7
tt1628033,1
tt1422020,1
tt0099348,2
tt1120985,8
tt0838221,3
tt1657284,1
tt3850214,2
tt0103776,1
tt1520211,1
tt0337563,3
tt0103772,1
tt2234222,1
tt0068473,1
tt0381707,1
tt0078480,1
tt0166924,16
tt1135092,1
tt0248808,1
tt0070666,1
tt0470705,1
tt1210819,1
tt0381966,1
tt0408345,1
tt0185125,1
tt0315327,3
tt0436231,1
tt0097351,1
tt0373469,3
tt0829150,2
tt0113492,1
tt1375670,3
tt0100150,1
tt0093512,1
tt0258463,9
tt0100157,2
tt0112384,2
tt0102511,2
tt0473753,1
tt2216240,1
tt0095031,1
tt0319262,4
tt0116040,1
tt0118843,1
tt1974419,1
tt0887912,4
tt0118849,1
tt1655441,2
tt1655442,3
tt1486834,1
tt0397442,1
tt0443543,17
tt0119081,1
tt0116999,5
tt2617828,1
tt0086425,1
tt1379222,1
tt1741273,1
tt1197624,7
tt0095327,3
tt0338751,13
tt0083866,1
tt1667353,1
tt3461252,1
tt1219024,2
tt1172049,3
tt1646987,2
tt0033870,1
tt1599348,1
tt2523832,1
tt3125324,1
tt0151804,1
tt0397535,1
tt2334649,1
tt2402105,1
tt1972779,2
tt0162222,14
tt1155076,1
tt3381008,2
tt2106361,1
tt0440963,6
tt2347569,1
tt0139809,3
tt0099077,2
tt0293508,1
tt0498380,1
tt0301357,1
tt0477302,1
tt1650048,2
tt1465522,2
tt0108778,1
tt0283139,1
tt2094018,2
tt1508669,1
tt1433562,1
tt1176740,1
tt1649419,3
tt0376968,1
tt0086969,1
tt0349683,1
tt0808279,5
tt1291570,2
tt1853739,1
tt1817273,6
tt0096697,1
tt0047522,1
tt1179904,4
tt1340107,3
tt0814255,3
tt2503944,1
tt1228705,12
tt0470752,29
tt0147800,4
tt0088128,1
tt1300854,4
tt0072926,1
tt0077405,1
tt3859076,2
tt0327056,15
tt1390465,1
tt0391304,1
tt0371257,6
tt1826660,1
tt0988595,1
tt0264616,1
tt1440292,6
tt0120655,2
tt1263670,1
tt1528734,1
tt1121096,1
tt1181795,1
tt3237406,1
tt0413573,1
tt0441773,2
tt0109820,2
tt0380136,1
tt0303461,1
tt1059786,1
tt0936501,13
tt0365830,1
tt1316540,1
tt0978759,1
tt0080009,1
tt0988045,15
tt0210945,1
tt1409024,1
tt0320661,1
tt1136608,9
tt1606392,1
tt0325980,6
tt0424227,1
tt3327994,1
tt0458339,1
tt0819714,1
tt1839492,4
tt0092890,1
tt3797868,1
tt1440728,1
tt0168629,1
tt0079522,5
tt0346631,1
tt0101540,8
tt1623205,1
tt1327773,2
tt1555064,1
tt2726560,1
tt0338564,1
tt1305797,1
tt0045669,1
tt0775440,1
tt1477076,3
tt0203009,3
tt3450650,1
tt2322441,2
tt0037515,1
tt0206634,9
tt1235166,1
tt1783732,1
tt1068678,1
tt2674426,5
tt4005402,1
tt0254686,1
tt3060492,1
tt1981115,2
tt1535492,1
tt0366627,4
tt2714380,1
tt0295700,1
tt0397152,1
tt0368447,4
tt1250777,11
tt0209163,1
tt0314331,1
tt0360486,3
tt0482571,67
tt0892791,1
tt0368667,1
tt0268200,1
tt3181822,1
tt0405676,2
tt3065204,4
tt0787474,1
tt0396171,5
tt0063442,2
tt1542344,10
tt0111503,1
tt3413658,1
tt0372784,17
tt0408790,3
tt2707408,1
tt1117385,1
tt0119217,20
tt0382932,5
tt3544082,1
tt0067217,1
tt0352248,1
tt0386032,2
tt0097165,10
tt1809398,1
tt1964418,2
tt2309224,1
tt0089530,2
tt0101700,1
tt0083929,1
tt0053291,2
tt0118929,4
tt0096754,2
tt1872194,4
tt0389860,3
tt0106579,1
tt0465188,1
tt0062512,1
tt1068680,2
tt2361509,2
tt0081633,1
tt0059646,4
tt0241527,5
tt0410297,1
tt0805564,1
tt0109791,1
tt0083851,1
tt3062096,2
tt0217505,16
tt0420223,2
tt0376136,1
tt0457430,15
tt1219342,1
tt1548850,1
tt0097576,4
tt1014759,8
tt1291584,18
tt0111257,2
tt0038259,1
tt1240982,1
tt2406252,1
tt1823664,1
tt1179933,8
tt1683526,1
tt2293640,1
tt3622592,2
tt0129387,1
tt0068309,4
tt0163988,6
tt0095953,7
tt2383068,1
tt0929632,1
tt0256524,1
tt0095489,1
tt0077416,1
tt0780571,3
tt0077413,1
tt1650062,1
tt0367594,2
tt2092588,1
tt0860906,1
tt2101383,1
tt0120533,3
tt1259521,6
tt0790724,2
tt0346094,1
tt0289765,6
tt0450278,1
tt0822847,1
tt0109830,60
tt1104001,4
tt2505294,1
tt0209144,76
tt1170358,5
tt3666024,1
tt1645089,3
tt2205904,1
tt2326554,2
tt2872718,13
tt1650393,1
tt0988108,1
tt1423995,1
tt0813547,1
tt4086032,1
tt2132641,1
tt2452200,1
tt1232783,1
tt0457939,1
tt0110632,2
tt1596365,3
tt1670345,14
tt1969062,1
tt0054632,1
tt3042408,3
tt0065143,1
tt1441912,1
tt2140577,1
tt0139134,1
tt1211837,2
tt0443706,18
tt1220719,4
tt0216216,1
tt2051879,1
tt1951261,2
tt0414852,1
tt1632708,5
tt1951264,1
tt1951266,1
tt0087800,1
tt2908446,1
tt0150230,1
tt1632701,1
tt1401152,8
tt0448157,1
tt1313104,1
tt1486217,2
tt1321870,1
tt1979388,1
tt0077838,1
tt3110958,4
tt1629757,1
tt1568338,1
tt0352520,1
tt1206543,2
tt0142688,1
tt1439629,1
tt0117913,1
tt1042877,1
tt0829482,6
tt1210166,2
tt0445922,2
tt2720680,1
tt3787590,1
tt0373883,1
tt0981227,1
tt0816711,8
tt1602620,3
tt0036342,1
tt0373889,3
tt1045772,2
tt0393109,1
tt0090756,6
tt0070735,1
tt1371111,16
tt0361748,41
tt2381941,3
tt4574334,4
tt1034331,1
tt0211915,12
tt1636826,1
tt0099810,1
tt1385826,1
tt1433811,4
tt2177771,1
tt2398231,1
tt1555093,1
tt3186130,1
tt1714210,2
tt0476964,1
tt3312830,3
tt0093223,1
tt0377092,3
tt3348102,1
tt1441953,1
tt0997263,1
tt0399295,3
tt1924396,8
tt1386932,1
tt4178092,6
tt0071315,4
tt2141751,1
tt1392190,20
tt2388771,1
tt2096673,11
tt0104652,1
tt1371155,1
tt0022100,2
tt0108399,3
tt1022603,13
tt1785395,1
tt1392170,5
tt0108394,2
tt3079380,2
tt0233841,1
tt1872181,2
tt0356910,2
tt0173772,1
tt0898266,1
tt0215750,3
tt1228987,2
tt1179891,1
tt1704619,1
tt2070862,1
tt0123755,5
tt0386117,4
tt2179116,2
tt0119698,4
tt1226271,1
tt1226273,1
tt0482606,1
tt0364725,2
tt0154420,1
tt0363547,1
tt1212450,1
tt2170439,2
tt0094947,1
tt0097561,1
tt0144117,2
tt0804555,1
tt0292432,1
tt1823672,3
tt2582496,5
tt0376541,2
tt1856010,2
tt0043338,1
tt0869921,1
tt0467200,1
tt1393020,1
tt1276104,7
tt0163978,10
tt1182350,2
tt0328538,1
tt0373926,1
tt1076252,1
tt0111400,1
tt0081283,1
tt3451720,1
tt0120815,31
tt0120813,1
tt0831884,1
tt0086250,14
tt0097965,1
tt0240772,10
tt0120679,2
tt1582507,1
tt1675192,2
tt0884732,1
tt0389790,1
tt0317740,2
tt0277434,1
tt0091763,1
tt0926762,1
tt3174376,1
tt0253474,21
tt0773262,2
tt1536410,2
tt0114746,16
tt0269329,1
tt2910904,1
tt0066206,1
tt0480057,1
tt0110912,55
tt1211956,2
tt0053285,1
tt2758880,1
tt0160184,1
tt0455760,1
tt0250258,2
tt3013602,1
tt1315981,1
tt1899353,3
tt0832266,3
tt1421051,1
tt1017460,1
tt0479143,1
tt0074486,6
tt0319769,1
tt1319704,1
tt1474276,1
tt0115734,1
tt0243155,1
tt0268126,1
tt1441395,8
tt1754656,1
tt0164110,1
tt0096163,1
tt1305806,6
tt0114814,44
tt0107048,9
tt0120102,1
tt0099487,6
tt3469046,1
tt1631867,17
tt0427944,1
tt1741664,1
tt1401143,1
tt0235737,1
tt2229499,3
tt0339291,1
tt1504320,20
tt2669336,3
tt0113247,2
tt1638355,6
tt1321865,1
tt0472050,1
tt4176826,1
tt1935859,1
tt0103639,1
tt0251127,1
tt0116075,1
tt0339135,1
tt0079501,2
tt1778304,1
tt1260581,1
tt0133093,30
tt1386588,4
tt0119832,1
tt0167404,31
tt2870648,3
tt1758795,1
tt1598778,1
tt0418279,1
tt1839654,1
tt2084989,2
tt0099864,2
tt0259072,1
tt1583356,1
tt1321511,2
tt2167404,1
tt0091670,1
tt1714206,1
tt0041959,2
tt0398375,1
tt0398808,1
tt0075860,1
tt0273456,1
tt1234541,1
tt1386925,1
tt0112573,12
tt2692904,2
tt3567288,3
tt0109707,1
tt3289728,2
tt0075296,1
tt1772341,4
tt0241303,1
tt1584016,1
tt0101272,1
tt0822854,3
tt1289406,1
tt1196948,2
tt0405094,11
tt2370248,2
tt0071615,3
tt1630029,1
tt0083944,4
tt4975722,1
tt1615147,2
tt0154506,4
tt0362270,2
tt0159097,2
tt1235796,1
tt0119303,1
tt0051077,1
tt0082096,1
tt0434409,33
tt1478964,1
tt0460829,4
tt0490076,1
tt0890870,2
tt0387564,6
tt3501590,1
tt0783767,1
tt1340800,1
tt1235124,1
tt3316960,1
tt0857265,1
tt0094226,4
tt2377322,1
tt0268380,1
tt1976000,1
tt2752200,2
tt2205697,3
tt1428538,1
tt2494362,1
tt0031381,3
tt1412386,1
tt1323594,7
tt0477731,1
tt0108037,1
tt1272878,1
tt1188996,1
tt0101765,1
tt2582802,39
tt0364845,1
tt3922798,1
tt1389137,1
tt0048424,1
tt1113829,1
tt1446714,8
tt0120483,1
