rating	family	certification	fantasy	writers_summary	year	id	biography	votes	directors_summary	cast_summary	title	sci_fi	crime	romance	music	comedy	type	war	horror	adventure	freq	thriller	mystery	creators	drama	history	action	runtime	western
8.2	1	G	0	[<Person: u'Andrew Stanton' (u'nm0004056')>, <Person: u'Andrew Stanton' (u'nm0004056')>]	2003	tt0266543	0	712384	[<Person: u'Andrew Stanton' (u'nm0004056')>, <Person: u'Lee Unkrich' (u'nm0881279')>]	[<Person: u'Albert Brooks' (u'nm0000983')>, <Person: u'Ellen DeGeneres' (u'nm0001122')>, <Person: u'Alexander Gould' (u'nm1071252')>, <Person: u'Willem Dafoe' (u'nm0000353')>]	Finding Nemo	0	0	0	0	1	feature	0	0	1	5	0	0	[]	0	0	0	6000	0
8.1	0	R	0	[<Person: u'Peter Morgan' (u'nm0604948')>]	2013	tt1979320	1	322086	[<Person: u'Ron Howard' (u'nm0000165')>]	[<Person: u'Daniel Br\xfchl' (u'nm0117709')>, <Person: u'Chris Hemsworth' (u'nm1165110')>, <Person: u'Olivia Wilde' (u'nm1312575')>, <Person: u'Alexandra Maria Lara' (u'nm0487884')>]	Rush	0	0	0	0	0	feature	0	0	0	9	0	0	[]	1	0	1	7380	0
8	0	R	0	[<Person: u'Quentin Tarantino' (u'nm0000233')>, <Person: u'Quentin Tarantino' (u'nm0000233')>]	2004	tt0378194	0	522810	[<Person: u'Quentin Tarantino' (u'nm0000233')>]	[<Person: u'Uma Thurman' (u'nm0000235')>, <Person: u'David Carradine' (u'nm0001016')>, <Person: u'Michael Madsen' (u'nm0000514')>, <Person: u'Daryl Hannah' (u'nm0000435')>]	Kill Bill: Vol. 2	0	1	0	0	0	feature	0	0	0	8	1	0	[]	1	0	1	8220	0
8.3	0	TV-MA	0	[<Person: u'James Ellroy' (u'nm0255278')>, <Person: u'Brian Helgeland' (u'nm0001338')>]	1997	tt0119488	0	422753	[<Person: u'Curtis Hanson' (u'nm0000436')>]	[<Person: u'Kevin Spacey' (u'nm0000228')>, <Person: u'Russell Crowe' (u'nm0000128')>, <Person: u'Guy Pearce' (u'nm0001602')>, <Person: u'Kim Basinger' (u'nm0000107')>]	L.A. Confidential	0	1	0	0	0	feature	0	0	0	11	1	1	[]	1	0	0	8280	0
8.4	0	PG-13	0	[<Person: u'Rajkumar Hirani' (u'nm0386246')>, <Person: u'Abhijat Joshi' (u'nm0430785')>]	2009	tt1187043	0	217696	[<Person: u'Rajkumar Hirani' (u'nm0386246')>]	[<Person: u'Aamir Khan' (u'nm0451148')>, <Person: u'Madhavan' (u'nm0534856')>, <Person: u'Mona Singh' (u'nm1587175')>, <Person: u'Sharman Joshi' (u'nm0430817')>]	3 Idiots	0	0	0	0	1	feature	0	0	0	7	0	0	[]	1	0	0	10200	0
7	0	PG-13	0	[<Person: u'Melissa Mathison' (u'nm0558953')>]	1997	tt0119485	1	21894	[<Person: u'Martin Scorsese' (u'nm0000217')>]	[<Person: u'Tenzin Thuthob Tsarong' (u'nm0862292')>, <Person: u'Gyurme Tethong' (u'nm0856522')>, <Person: u'Tulku Jamyang Kunga Tenzin' (u'nm0855212')>, <Person: u'Tenzin Yeshi Paichang' (u'nm0656676')>]	Kundun	0	0	0	0	0	feature	1	0	0	4	0	0	[]	1	1	0	8040	0
6.4	0	TV-MA	0	[<Person: u'Kurt Wimmer' (u'nm0934483')>]	2010	tt0944835	0	249235	[<Person: u'Phillip Noyce' (u'nm0637518')>]	[<Person: u'Angelina Jolie' (u'nm0001401')>, <Person: u'Liev Schreiber' (u'nm0000630')>, <Person: u'Chiwetel Ejiofor' (u'nm0252230')>, <Person: u'Daniel Olbrychski' (u'nm0646037')>]	Salt	0	1	0	0	0	feature	0	0	0	4	1	1	[]	0	0	1	6000	0
7.8	0	R	0	[<Person: u'Alejandro Amen\xe1bar' (u'nm0024622')>, <Person: u'Mateo Gil' (u'nm0317834')>]	1997	tt0125659	0	53535	[<Person: u'Alejandro Amen\xe1bar' (u'nm0024622')>]	[<Person: u'Eduardo Noriega' (u'nm0635330')>, <Person: u'Pen\xe9lope Cruz' (u'nm0004851')>, <Person: u'Chete Lera' (u'nm0503443')>, <Person: u'Fele Mart\xednez' (u'nm0555093')>]	Open Your Eyes	1	0	1	0	0	feature	0	0	0	4	1	1	[]	1	0	0	7020	0
6.5	0	R	0	[<Person: u'David Twohy' (u'nm0878638')>]	2009	tt0971209	0	57164	[<Person: u'David Twohy' (u'nm0878638')>]	[<Person: u'Milla Jovovich' (u'nm0000170')>, <Person: u'Steve Zahn' (u'nm0001872')>, <Person: u'Timothy Olyphant' (u'nm0648249')>, <Person: u'Kiele Sanchez' (u'nm0760989')>]	A Perfect Getaway	0	0	0	0	0	feature	0	0	1	4	1	1	[]	0	0	0	5880	0
8.7	0	R	0	[<Person: u'Lawrence Hauben' (u'nm0369142')>, <Person: u'Bo Goldman' (u'nm0325743')>]	1975	tt0073486	0	694806	[<Person: u'Milos Forman' (u'nm0001232')>]	[<Person: u'Jack Nicholson' (u'nm0000197')>, <Person: u'Louise Fletcher' (u'nm0001221')>, <Person: u'Michael Berryman' (u'nm0077720')>, <Person: u'Peter Brocco' (u'nm0110480')>]	One Flew Over the Cuckoo's Nest	0	0	0	0	0	feature	0	0	0	29	0	0	[]	1	0	0	7980	0
7.7	0	PG-13	0	[<Person: u'Joel Coen' (u'nm0001054')>, <Person: u'Ethan Coen' (u'nm0001053')>]	2010	tt1403865	0	245729	[<Person: u'Ethan Coen' (u'nm0001053')>, <Person: u'Joel Coen' (u'nm0001054')>]	[<Person: u'Jeff Bridges' (u'nm0000313')>, <Person: u'Matt Damon' (u'nm0000354')>, <Person: u'Hailee Steinfeld' (u'nm2794962')>, <Person: u'Josh Brolin' (u'nm0000982')>]	True Grit	0	0	0	0	0	feature	0	0	1	15	0	0	[]	1	0	0	6600	1
7.9	0	R	0	[<Person: u'Jonathan Herman' (u'nm6707680')>, <Person: u'Andrea Berloff' (u'nm0075696')>]	2015	tt1398426	1	128151	[<Person: u'F. Gary Gray' (u'nm0336620')>]	[<Person: u"O'Shea Jackson Jr." (u'nm6578009')>, <Person: u'Corey Hawkins' (u'nm3659660')>, <Person: u'Jason Mitchell' (u'nm4207146')>, <Person: u'Neil Brown Jr.' (u'nm0112932')>]	Straight Outta Compton	0	1	0	1	0	feature	0	0	0	5	0	0	[]	1	1	0	8820	0
6.8	0	PG-13	0	[<Person: u'Chris Terrio' (u'nm0006516')>, <Person: u'David S. Goyer' (u'nm0333060')>]	2016	tt2975590	0	419426	[<Person: u'Zack Snyder' (u'nm0811583')>]	[<Person: u'Ben Affleck' (u'nm0000255')>, <Person: u'Henry Cavill' (u'nm0147147')>, <Person: u'Amy Adams' (u'nm0010736')>, <Person: u'Jesse Eisenberg' (u'nm0251986')>]	Batman v Superman: Dawn of Justice	1	0	0	0	0	feature	0	0	1	9	0	0	[]	0	0	1	9060	0
8.3	1	G	1	[<Person: u'John Lasseter' (u'nm0005124')>, <Person: u'Andrew Stanton' (u'nm0004056')>]	2010	tt0435761	0	558726	[<Person: u'Lee Unkrich' (u'nm0881279')>]	[<Person: u'Tom Hanks' (u'nm0000158')>, <Person: u'Tim Allen' (u'nm0000741')>, <Person: u'Joan Cusack' (u'nm0000349')>, <Person: u'Ned Beatty' (u'nm0000885')>]	Toy Story 3	0	0	0	0	1	feature	0	0	1	16	0	0	[]	0	0	0	6180	0
8.7	0	R	0	[<Person: u'Paulo Lins' (u'nm0513130')>, <Person: u'Br\xe1ulio Mantovani' (u'nm1130251')>]	2002	tt0317248	0	544734	[<Person: u'Fernando Meirelles' (u'nm0576987')>, <Person: u'K\xe1tia Lund' (u'nm0526199')>]	[<Person: u'Alexandre Rodrigues' (u'nm1179105')>, <Person: u'Matheus Nachtergaele' (u'nm0618690')>, <Person: u'Leandro Firmino' (u'nm1129884')>, <Person: u'Phellipe Haagensen' (u'nm1249574')>]	City of God	0	1	0	0	0	feature	0	0	0	18	0	0	[]	1	0	0	7800	0
8.5	0	TV-14	0	[<Person: u"Dan O'Bannon" (u'nm0639321')>, <Person: u'Ronald Shusett' (u'nm0795953')>]	1979	tt0078748	0	577834	[<Person: u'Ridley Scott' (u'nm0000631')>]	[<Person: u'Sigourney Weaver' (u'nm0000244')>, <Person: u'Tom Skerritt' (u'nm0000643')>, <Person: u'John Hurt' (u'nm0000457')>, <Person: u'Veronica Cartwright' (u'nm0001021')>]	Alien	1	0	0	0	0	feature	0	1	0	4	0	0	[]	0	0	0	7020	0
