rating	family	certification	fantasy	writers_summary	year	id	biography	votes	directors_summary	cast_summary	title	sci_fi	crime	romance	music	comedy	type	war	horror	adventure	freq	thriller	mystery	creators	drama	history	action	runtime	western
8	0	TV-14	0	[<Person: u'John A. Russo' (u'nm0751652')>, <Person: u'George A. Romero' (u'nm0001681')>]	1968	tt0063350	0	90030	[<Person: u'George A. Romero' (u'nm0001681')>]	[<Person: u'Duane Jones' (u'nm0427977')>, <Person: u"Judith O'Dea" (u'nm0640621')>, <Person: u'Karl Hardman' (u'nm0362457')>, <Person: u'Marilyn Eastman' (u'nm0247659')>]	Night of the Living Dead	0	0	0	0	0	feature	0	1	0	17	0	1	[]	1	0	0	5760	0
8.2	0	R	0	[<Person: u'Terence Winter' (u'nm1010540')>, <Person: u'Jordan Belfort' (u'nm0067789')>]	2013	tt0993846	1	809442	[<Person: u'Martin Scorsese' (u'nm0000217')>]	[<Person: u'Leonardo DiCaprio' (u'nm0000138')>, <Person: u'Jonah Hill' (u'nm1706767')>, <Person: u'Margot Robbie' (u'nm3053338')>, <Person: u'Matthew McConaughey' (u'nm0000190')>]	The Wolf of Wall Street	0	1	0	0	1	feature	0	0	0	25	0	0	[]	1	0	0	10800	0
7.8	0	R	0	[<Person: u'Mel Brooks' (u'nm0000316')>, <Person: u'Norman Steinberg' (u'nm0825799')>]	1974	tt0071230	0	98515	[<Person: u'Mel Brooks' (u'nm0000316')>]	[<Person: u'Cleavon Little' (u'nm0001476')>, <Person: u'Gene Wilder' (u'nm0000698')>, <Person: u'Slim Pickens' (u'nm0001620')>, <Person: u'Harvey Korman' (u'nm0466327')>]	Blazing Saddles	0	0	0	0	1	feature	0	0	0	6	0	0	[]	0	0	0	5580	1
6.9	0	R	0	[<Person: u'Michael Markowitz' (u'nm0002864')>, <Person: u'John Francis Daley' (u'nm0197855')>]	2011	tt1499658	0	358736	[<Person: u'Seth Gordon' (u'nm1164861')>]	[<Person: u'Jason Bateman' (u'nm0000867')>, <Person: u'Charlie Day' (u'nm0206359')>, <Person: u'Jason Sudeikis' (u'nm0837177')>, <Person: u'Steve Wiebe' (u'nm2528248')>]	Horrible Bosses	0	1	0	0	1	feature	0	0	0	9	0	0	[]	0	0	0	5880	0
7.1	0	Unrated	0	[<Person: u'Benedict Fitzgerald' (u'nm0280179')>, <Person: u'Mel Gibson' (u'nm0000154')>]	2004	tt0335345	0	181368	[<Person: u'Mel Gibson' (u'nm0000154')>]	[<Person: u'Jim Caviezel' (u'nm0001029')>, <Person: u'Monica Bellucci' (u'nm0000899')>, <Person: u'Maia Morgenstern' (u'nm0411581')>, <Person: u'Christo Jivkov' (u'nm0998941')>]	The Passion of the Christ	0	0	0	0	0	feature	0	0	0	5	0	0	[]	1	0	0	7620	0
7.2	0	PG-13	0	[<Person: u'Mark Protosevich' (u'nm0698873')>, <Person: u'Akiva Goldsman' (u'nm0326040')>]	2007	tt0480249	0	542184	[<Person: u'Francis Lawrence' (u'nm1349376')>]	[<Person: u'Will Smith' (u'nm0000226')>, <Person: u'Alice Braga' (u'nm0103797')>, <Person: u'Charlie Tahan' (u'nm2253071')>, <Person: u'Salli Richardson-Whitfield' (u'nm0724757')>]	I Am Legend	1	0	0	0	0	feature	0	1	0	15	0	0	[]	1	0	0	6060	0
7.7	0	Approved	0	[<Person: u'Daphne Du Maurier' (u'nm0238898')>, <Person: u'Evan Hunter' (u'nm0402805')>]	1963	tt0056869	0	131839	[<Person: u'Alfred Hitchcock' (u'nm0000033')>]	[<Person: u'Rod Taylor' (u'nm0001792')>, <Person: u'Tippi Hedren' (u'nm0001335')>, <Person: u'Suzanne Pleshette' (u'nm0687189')>, <Person: u'Jessica Tandy' (u'nm0001788')>]	The Birds	0	0	0	0	0	feature	0	1	0	8	0	1	[]	1	0	0	7140	0
7.4	0	R	0	[<Person: u'George A. Romero' (u'nm0001681')>, <Person: u'James Gunn' (u'nm0348181')>]	2004	tt0363547	0	197576	[<Person: u'Zack Snyder' (u'nm0811583')>]	[<Person: u'Sarah Polley' (u'nm0001631')>, <Person: u'Ving Rhames' (u'nm0000609')>, <Person: u'Mekhi Phifer' (u'nm0001616')>, <Person: u'Jake Weber' (u'nm0916617')>]	Dawn of the Dead	0	0	0	0	0	feature	0	1	0	32	1	0	[]	0	0	1	6060	0
7.3	0	PG	1	[<Person: u'Steve Conrad' (u'nm0175726')>, <Person: u'Steve Conrad' (u'nm0175726')>]	2013	tt0359950	0	241067	[<Person: u'Ben Stiller' (u'nm0001774')>]	[<Person: u'Ben Stiller' (u'nm0001774')>, <Person: u'Kristen Wiig' (u'nm1325419')>, <Person: u'Jon Daly' (u'nm1789985')>, <Person: u'Kathryn Hahn' (u'nm1063517')>]	The Secret Life of Walter Mitty	0	0	1	0	1	feature	0	0	1	6	0	0	[]	1	0	0	6840	0
6.4	0	R	0	[<Person: u'Nicholas Stoller' (u'nm0831557')>, <Person: u'Jason Segel' (u'nm0781981')>]	2010	tt1226229	0	149039	[<Person: u'Nicholas Stoller' (u'nm0831557')>]	[<Person: u'Jonah Hill' (u'nm1706767')>, <Person: u'Russell Brand' (u'nm1258970')>, <Person: u'Elisabeth Moss' (u'nm0005253')>, <Person: u'Rose Byrne' (u'nm0126284')>]	Get Him to the Greek	0	0	0	1	1	feature	0	0	0	5	0	0	[]	0	0	0	6540	0
7.3	0	PG-13	0	[<Person: u'Baz Luhrmann' (u'nm0525303')>, <Person: u'Craig Pearce' (u'nm0668902')>]	2013	tt1343092	0	370795	[<Person: u'Baz Luhrmann' (u'nm0525303')>]	[<Person: u'Leonardo DiCaprio' (u'nm0000138')>, <Person: u'Carey Mulligan' (u'nm1659547')>, <Person: u'Joel Edgerton' (u'nm0249291')>, <Person: u'Tobey Maguire' (u'nm0001497')>]	The Great Gatsby	0	0	1	0	0	feature	0	0	0	6	0	0	[]	1	0	0	8580	0
8.2	0	R	0	[<Person: u'Emma Donoghue' (u'nm1480980')>, <Person: u'Emma Donoghue' (u'nm1480980')>]	2015	tt3170832	0	184969	[<Person: u'Lenny Abrahamson' (u'nm1049433')>]	[<Person: u'Brie Larson' (u'nm0488953')>, <Person: u'Jacob Tremblay' (u'nm5016878')>, <Person: u'Sean Bridgers' (u'nm0108703')>, <Person: u'Wendy Crewson' (u'nm0187724')>]	Room	0	0	0	0	0	feature	0	0	0	4	0	0	[]	1	0	0	7080	0
7.2	0	TV-MA	0	[<Person: u'Neil Marshall' (u'nm0551076')>]	2005	tt0435625	0	158855	[<Person: u'Neil Marshall' (u'nm0551076')>]	[<Person: u'Shauna Macdonald' (u'nm0531933')>, <Person: u'Natalie Mendoza' (u'nm0413238')>, <Person: u'Alex Reid' (u'nm0717157')>, <Person: u'Saskia Mulder' (u'nm0611731')>]	The Descent	0	0	0	0	0	feature	0	1	1	10	1	0	[]	0	0	0	5940	0
6.8	0	TV-14	1	[<Person: u'Matt Greenberg' (u'nm0338557')>, <Person: u'Scott Alexander' (u'nm0018735')>]	2007	tt0450385	0	212805	[<Person: u'Mikael H\xe5fstr\xf6m' (u'nm0405632')>]	[<Person: u'John Cusack' (u'nm0000131')>, <Person: u'Samuel L. Jackson' (u'nm0000168')>, <Person: u'Mary McCormack' (u'nm0005203')>, <Person: u'Paul Birchard' (u'nm0083307')>]	1408	0	0	0	0	0	feature	0	1	0	4	0	0	[]	0	0	0	6240	0
6.9	0	PG-13	0	[<Person: u'Jonathan Levine' (u'nm1349522')>, <Person: u'Isaac Marion' (u'nm3772853')>]	2013	tt1588173	0	188069	[<Person: u'Jonathan Levine' (u'nm1349522')>]	[<Person: u'Nicholas Hoult' (u'nm0396558')>, <Person: u'Teresa Palmer' (u'nm1954240')>, <Person: u'John Malkovich' (u'nm0000518')>, <Person: u'Analeigh Tipton' (u'nm3006818')>]	Warm Bodies	0	0	1	0	1	feature	0	1	0	14	0	0	[]	0	0	0	5880	0
7.9	0	R	0	[<Person: u'Dan Aykroyd' (u'nm0000101')>, <Person: u'John Landis' (u'nm0000484')>]	1980	tt0080455	0	144895	[<Person: u'John Landis' (u'nm0000484')>]	[<Person: u'John Belushi' (u'nm0000004')>, <Person: u'Dan Aykroyd' (u'nm0000101')>, <Person: u'Cab Calloway' (u'nm0130572')>, <Person: u'John Candy' (u'nm0001006')>]	The Blues Brothers	0	1	0	1	1	feature	0	0	0	8	0	0	[]	0	0	1	8880	0
